Index,Origin,Dest
673924,PHX,PDX
546360,BUF,JFK
895240,EWR,SLC
745037,HNL,ITO
274854,PHX,ABQ
1000185,LGA,RDU
29135,AUS,MCO
896340,ATL,MIA
681974,FLL,JAX
298133,STL,MCI
609668,BOI,LAS
812630,SFO,KOA
424906,MSP,SAN
759649,CVG,RSW
265290,CLT,BOS
448831,FSD,MSP
239658,CMH,ORD
63781,SAN,BWI
147601,PHX,SBP
276263,PHX,ONT
245941,DFW,ORD
865783,DCA,BOS
702869,GPT,IAH
760345,PVD,CVG
788197,SNA,SFO
886414,MCO,PHL
386607,LIT,DFW
428187,DTW,FNT
132799,BUF,ORD
231351,DEN,OMA
306501,DEN,ATL
296811,MCO,MSY
601633,LGA,DCA
174586,SLC,RNO
649448,BHM,DAL
467973,JAX,MEM
81578,LAS,MDW
372410,MCO,ATL
380754,MRY,LAX
19836,JAN,HOU
626885,BWI,MCO
755975,JFK,PVD
380366,SAN,LAX
183894,COS,MCI
1025856,MSP,EWR
641242,ONT,LAS
962524,HNL,LIH
980804,DFW,CAE
187583,SFO,ACV
512011,SAT,DFW
285589,CLT,PHL
221873,SFO,ORD
778870,TUS,LAX
1020122,VPS,MEM
354595,PHF,ATL
707068,MHT,EWR
89582,PHL,RDU
210940,ACV,SMF
609476,AMA,DAL
549335,DEN,BOS
1044738,JAX,MEM
660439,OAK,LAX
479927,LAX,MIA
486867,SAT,ORD
792336,SFO,SBA
630056,ISP,MDW
146671,IAD,RDU
643691,LAS,MCI
968618,MLU,DFW
811018,DEN,COS
637495,MDW,PHX
225037,DEN,ORD
971366,DFW,MOB
151574,BOS,JFK
989586,ORD,DAY
835128,LAX,ORD
268708,PHX,BUR
23532,LAS,STL
634734,PHX,SLC
888452,BWI,LAS
337961,ATL,PVD
620707,HOU,MSY
363014,ATL,DCA
902426,CLT,ATL
895271,TPA,ATL
318976,ATL,MIA
293204,DCA,PIT
716375,EWR,GSO
532785,HNL,KOA
485111,DFW,CMH
518243,STL,ORD
599082,LAX,CVG
853705,PHX,CLT
1028899,CLT,DTW
597436,SJC,ATL
561792,CLT,BOS
81181,FLL,BNA
270112,PHX,LAX
69397,LAX,SMF
612080,RDU,TPA
538454,SJC,SEA
717223,DAY,IAH
810403,LAS,FAT
863499,MCO,PHX
33969,PHX,BUR
305089,ATL,MLB
642382,TPA,LAS
838728,ORD,BUF
757050,CVG,GSO
238817,ORD,LGA
792474,SEA,PDX
290194,STT,CLT
166084,CVG,HSV
434558,LAX,LAS
321565,SAN,SLC
203809,PHX,LAX
941315,RDU,ATL
385063,ABI,DFW
591004,SLC,IAD
994478,SDF,ORD
473451,OMA,DTW
762882,JFK,BOS
763443,DSM,CVG
688272,BUF,BWI
208870,ORD,SDF
382544,SJC,SAN
898010,LGA,DCA
753438,CVG,LGA
439957,MEM,ORD
27390,MDW,FLL
1023977,DTW,LAS
513662,DFW,IND
761990,CVG,MIA
99651,ONT,OMA
598672,BDL,FLL
430806,MSP,MEM
536689,SEA,SNA
394511,TXK,DFW
490080,DFW,PDX
653619,MHT,BWI
390191,AUS,DAL
363434,MCO,IAD
282496,PHX,RNO
83411,SLC,LAS
649640,BWI,LAS
636528,HOU,DAL
646807,HOU,AUS
133692,CPR,DEN
298368,AUS,DAL
1025270,ORD,DTW
416777,BOS,DCA
383446,DFW,TXK
220721,LAX,HNL
924774,ATL,AUS
96390,LGB,RNO
836785,SFO,LAX
444457,DTW,LAS
19063,BUR,PHX
501345,LGA,MSP
567779,PHX,EWR
698092,ONT,ABQ
615030,OMA,MDW
752465,LGA,JAX
886374,MCO,HOU
13504,MCO,FLL
958395,ATL,FLL
702892,CVG,EWR
322887,ATL,SRQ
101208,SJC,LAX
545502,ANC,FAI
379604,FAT,LAX
1008939,LAX,MSP
491652,DFW,SNA
623748,DAL,AUS
358640,ATL,STL
478098,LAX,IAD
128715,IAH,GPT
284277,CLT,PBI
915979,FNT,ATL
280090,RIC,PHL
643559,ISP,FLL
201460,SFO,ACV
402524,PIT,ORD
313788,SFO,SLC
101455,SEA,LAX
696525,SMF,TUS
744024,SBP,LAS
128816,SAV,EWR
1005929,MSP,SAN
739355,GSP,IAD
736671,LGB,PHX
864515,DEN,CLT
97009,SAT,OKC
877197,DCA,TPA
719397,ALB,CLE
616223,TUL,DAL
306191,LGA,ATL
390817,DFW,CLE
116596,EWR,JAN
204336,SLC,BIL
277870,ATL,PHX
392275,DFW,TYS
394566,DFW,TUL
575672,PBI,EWR
892078,DCA,ATL
420618,BOS,LGA
635791,BNA,BWI
905531,BOS,LGA
300276,MSY,HOU
579107,CLE,MCO
35580,DAL,SAT
66973,PHX,OKC
691697,BOI,RNO
763303,JFK,DTW
181555,MSN,ORD
723899,RIC,EWR
984245,ORD,GRR
1046094,MEM,MCI
670238,MCI,MCO
423661,MSP,FSD
201810,DEN,BZN
624786,MCO,BWI
186027,SBP,SFO
204543,SLC,SAN
612672,STL,MDW
129740,RDU,IAD
330578,ATL,SDF
50449,MDW,MCI
597886,JFK,SLC
881440,MSP,PHX
397784,DFW,CHS
923990,CAK,ATL
884201,PHL,BOS
571468,IAH,LGA
553506,BOS,BUF
21683,SFO,LAX
438210,HNL,LAX
339002,ATL,GPT
210768,IYK,LAX
625274,OAK,SAN
599573,ATL,SAN
15630,BUR,SJC
400263,ORD,MOB
154476,BOS,BWI
930470,ATL,LIT
154875,CVG,SRQ
712634,BWI,CLE
554285,JFK,ROC
797892,SMF,LAX
464238,BDL,IND
512684,ORD,IAH
153638,PIT,CVG
1035463,BDL,DTW
494590,BOS,STT
341235,ATL,CHA
376202,HNL,OGG
534370,ANC,FAI
188027,ORD,PIT
565956,SEA,IAH
1005486,DCA,MEM
221415,ORD,SEA
1035681,ABE,DTW
314106,ATL,BWI
212484,SBA,SFO
1026067,MDW,MSP
764270,DCA,BOS
297667,RNO,SEA
943647,IND,MCO
694499,SLC,LAX
444411,MSN,DTW
1017950,LAS,MSP
519381,DFW,RDU
677334,SJC,SAN
292886,BOS,PHL
599650,ATL,TPA
736863,PHX,PSP
268457,MCO,PHL
668325,SLC,PHX
161278,JFK,ORD
478162,LAX,IAD
134270,ATW,ORD
261669,CLT,MCO
509503,DFW,AUS
737263,HNL,KOA
208085,PDX,SEA
504038,SEA,ORD
984175,ORD,OKC
31996,BNA,DTW
341329,SGF,ATL
620555,FLL,ISP
299223,HOU,DAL
385580,ABI,DFW
886173,LAX,SAT
830733,CLE,ORD
973324,AUS,DAL
123944,IAH,HSV
144497,IAD,LGA
405312,MIA,CLT
828621,ORD,DCA
911139,TUL,ATL
623915,DEN,SEA
102746,COS,IAH
31622,SNA,OAK
5665,STL,OMA
262256,PHL,STT
953913,ATL,HOU
732684,SNA,PHX
806575,SLC,BFL
219977,MSP,DEN
901572,CVG,LAX
838104,IAD,MIA
1040896,MSP,ROC
936852,DEN,CAK
823159,DEN,ABQ
682160,HOU,TPA
790319,OAK,SLC
201599,LAX,SGU
391745,DFW,PIA
892689,ATL,DAY
872732,PHX,FLL
252217,LAS,LAX
52711,HOU,MDW
281495,BOS,DCA
899152,ATL,ORD
250225,ORD,MCO
568293,PHL,IAH
173961,SFO,RNO
605015,ATL,DEN
363869,BWI,ATL
779759,ORD,CID
664086,PDX,GEG
156791,GSO,ATL
803552,ACV,SFO
37629,SAN,LAS
213350,SDF,ORD
897407,SLC,LAX
180201,ORD,SDF
357664,TPA,CAK
936287,SEA,DEN
968823,LRD,DFW
43732,MSY,BNA
630349,LAX,LAS
800432,RDD,SFO
1037657,DTW,CAE
325599,FAY,ATL
793730,MSO,SLC
6965,LAX,LAS
560084,PHX,JFK
548470,MCO,EWR
891589,SLC,SAN
638658,SLC,ABQ
1040962,MSP,CMX
879798,DCA,MHT
251941,PHX,ORD
519977,ORD,LAX
527149,DFW,ORD
947503,HPN,MCO
220633,LAX,HNL
446698,MEM,DEN
922956,ATL,HPN
540855,FAI,ANC
440096,ORD,MEM
434297,LAN,MSP
852770,ATL,CLT
240121,SEA,DEN
276135,PHL,RSW
738815,MRY,PHX
845024,LAX,LAS
715263,MEM,IAH
546944,BTV,JFK
975979,DFW,PIT
122548,CLE,MSP
624259,JAN,HOU
427194,GRB,MSP
524162,DCA,MIA
635736,BDL,BWI
748727,CVG,BHM
526995,GUC,DFW
190977,SDF,ORD
386798,AUS,DAL
417972,BDL,RDU
81433,ISP,FLL
645741,STL,MDW
784319,FAT,LAX
397830,PNS,DFW
553988,SJU,BOS
899761,ATL,DTW
1004356,ORD,MSP
761978,LGA,CMH
495530,LGA,TPA
403912,GRB,ORD
865387,STL,PHX
745291,ORD,SBN
37380,PHX,OAK
780457,PHL,MKE
259220,DCA,TPA
340645,CHA,ATL
345350,CHS,ATL
205665,MCI,PIT
866525,PHX,RNO
198913,CRW,ORD
397061,DFW,SGF
661090,RSW,MCO
495205,BNA,MIA
882506,FLL,DCA
240645,ORD,STL
927816,GTR,ATL
839892,ORD,CMH
1011888,MEM,MSP
112886,EWR,TYS
525896,LAX,DFW
863114,CLT,RSW
517597,TPA,STL
823599,BWI,DEN
862537,PHX,MSP
203205,MOD,SFO
379242,SBP,LAX
577131,DCA,IAH
810332,CLD,LAX
256559,DCA,MCO
841959,LAX,PDX
700146,OKC,SLC
149721,PHX,SNA
777167,SFO,RNO
580717,ORD,IAH
742028,CAE,IAD
915564,ATL,ABY
80661,BUR,OAK
204578,LAX,SBA
1021407,IND,DTW
955813,MCI,MCO
61236,BNA,BWI
771985,PDX,SEA
738608,GJT,DEN
423516,GFK,MSP
616042,SNA,PHX
1022403,IND,TPA
489975,DFW,TPA
656456,LIT,LAS
607917,MDW,CMH
443190,DTW,GRR
548142,BUF,JFK
1016604,GRR,DTW
665660,BWI,ISP
380463,LAX,SBP
877516,MYR,CLT
331357,CAE,ATL
439262,TPA,MEM
911529,DSM,ATL
749280,ATL,GSO
543785,SEA,SNA
802098,SFO,MOD
160245,JFK,CMH
818537,IAD,SFO
80571,BNA,MCO
1037716,DTW,CAE
114891,IAH,DCA
440964,DTW,PIT
1036886,JAN,DTW
658161,STL,BWI
225505,PHL,DEN
979661,TUL,DFW
801362,SLC,CDC
754100,CVG,JAX
859737,ORD,PHL
341940,CRW,ATL
612254,SAT,ELP
29907,ISP,BWI
516455,MIA,ATL
960238,ITO,OGG
411864,ORD,CLE
569360,IAH,SNA
62614,MCI,LAX
91627,HOU,MDW
808458,PSP,LAX
935824,STL,DEN
993364,ORD,CMH
553370,OAK,FLL
865691,CLT,ORD
142599,PHX,ELP
254580,LAS,IAD
448198,MSP,MOT
901240,DEN,ATL
663465,MCO,ISP
766140,ORD,MEM
949417,ATL,HOU
1026317,DTW,IAD
844894,LAS,ORD
578278,SEA,ANC
217750,ORD,SAT
715051,IAD,CLE
181060,HDN,SLC
506831,DFW,FLL
141173,PHX,ABQ
555703,IAD,JFK
1030568,DTW,STL
572716,SEA,ANC
778212,LAX,YUM
430865,BZN,MSP
890483,LIT,ATL
793822,LAX,IYK
350912,DEN,PHL
874017,PHX,ABQ
966215,SFO,SNA
36105,LAS,MCI
410029,CMH,ORD
479688,LAX,FLL
20816,OAK,MDW
572825,ORD,IAH
662065,BOI,LAS
870719,CLT,PIT
35081,BNA,DEN
305848,ATL,MSY
910370,ATL,MOB
587358,IAH,PIT
446184,MSP,IAD
557985,MCO,JFK
709830,AUS,CLE
460628,DTW,CHS
219257,DEN,HNL
282789,BOS,DCA
686895,PHL,JAX
357251,CAK,ATL
951029,ATL,PHX
713356,GRR,IAH
692200,DEN,SLC
975619,DFW,CVG
485329,DFW,ICT
647230,LAS,SAT
563853,SEA,EWR
679452,MDW,CLE
621140,LAX,OAK
777358,DEN,TUL
917916,LFT,ATL
1001774,LGA,BOS
299139,FLL,PHL
910397,ATL,EWR
70935,SJC,SAN
961176,HNL,OGG
435523,GRR,MSP
223122,ORD,ATL
343273,TRI,ATL
968797,DFW,SPS
765635,SFO,MRY
966405,SJC,LAX
836069,BOS,IAD
964744,SAN,LAX
47071,MDW,PVD
899821,JFK,SJU
540278,OAK,SEA
489690,BNA,DFW
188023,ORD,CLE
259064,CLT,MSY
598345,DEN,SLC
254978,SFO,LAS
727208,HNL,ITO
4325,MDW,STL
608816,SAN,OAK
923015,ATL,PFN
965636,SJC,SNA
373264,ATL,DCA
334937,STL,ATL
887751,SJC,SAN
347993,IND,DEN
129260,COS,PHX
740174,ICT,PHX
191667,SGU,SLC
258646,PIT,SFO
426017,DTW,DCA
1959,SJC,ONT
293995,SAN,PHX
713259,EWR,BUF
167083,BOS,BWI
576678,IAH,CLE
362387,ATL,FNT
475944,BWI,MEM
530928,HNL,KOA
878740,LGA,DCA
1047090,PFN,MEM
619774,ALB,MCO
406318,ALB,ORD
510703,ORD,TUS
524124,TPA,MIA
49031,BWI,ISP
118930,ALB,CLE
429627,MKE,DTW
665639,BWI,DEN
359692,PNS,ATL
141245,PHX,SBP
545333,SEA,BOS
67380,SEA,DEN
606973,DEN,HOU
607225,HOU,SAT
1007052,GRR,DTW
350950,LAS,DEN
475921,XNA,MEM
829522,DEN,LAX
83034,RNO,LAS
142029,PVD,IAD
790545,LAX,SAN
141487,CLT,ORF
798866,SFO,BFL
643021,CMH,BNA
93679,SJC,SNA
898142,LAS,JFK
961494,HNL,ITO
271327,SAV,CLT
532974,SMF,OGG
886181,LAX,SFO
1029327,DTW,SRQ
590368,SFO,JFK
335744,ATL,JAN
911251,MLB,ATL
407422,CLT,ORD
270364,SNA,PHX
561152,ROC,JFK
15446,BHM,DAL
23168,HOU,OAK
750811,CVG,AVP
504016,SEA,ORD
990107,ORD,CID
112664,IAH,BRO
511185,SEA,DFW
505898,STL,DFW
285204,SAN,PHX
406597,PIT,ORD
324932,SYR,ATL
500787,DFW,JFK
884261,PHL,MCO
910577,ATL,BTR
632489,BUR,OAK
243311,PHL,ORD
693197,MDW,CMH
335977,IND,ATL
449261,DTW,SYR
407010,PVD,ORD
460660,CHS,DTW
472687,DTW,FNT
113039,CLE,BDL
571849,DFW,IAH
341202,ILM,ATL
164745,BOS,BWI
376100,HNL,LIH
685971,LAX,MCI
816796,IAD,BDL
547750,JFK,MSY
79638,PVD,PHL
192397,SFO,CIC
189134,LAX,YUM
767702,BZN,DEN
329746,GPT,ATL
600751,ATL,EWR
333445,ATL,BTR
171847,TVC,ORD
198194,BIL,SLC
406657,ORD,BNA
1041421,RDU,IND
691379,TUL,DAL
370234,BWI,ATL
808848,DEN,COS
900731,ATL,JFK
466655,MSP,GFK
66247,MDW,CMH
354362,FLL,ATL
852798,BOI,PHX
416400,BOS,RDU
734243,COS,DEN
170146,AZO,ORD
359803,ATL,DFW
454290,ATL,HOU
934649,MSP,DEN
37519,PVD,MDW
89177,MHT,MDW
362876,PHL,ATL
844803,LAS,ORD
174790,LAX,PSP
401067,ORD,LIT
90763,AUS,SAN
182540,RAP,SLC
785549,ABQ,SLC
372836,ATL,STL
543802,SJC,PDX
539168,BOS,PDX
615608,SAN,OAK
579467,EWR,SJU
438930,DTW,ROC
369639,DCA,ATL
689800,MDW,IND
89426,ONT,OAK
834166,LAX,SFO
1018410,MKE,MSP
516959,DFW,SAN
845698,LAS,LAX
362883,PHL,MCO
218654,LAX,JFK
362534,BMI,ATL
22632,BWI,MHT
705456,TYS,IAH
433745,MCO,MSP
724280,IAH,IND
1047716,MEM,GSP
232098,ORD,SNA
635013,SAT,DAL
142894,CPR,DEN
983074,CVG,ORD
730109,IAD,PHL
621557,MDW,MCI
564045,PHX,EWR
132043,ASE,PHX
1004582,ORD,MSP
569858,BOS,IAH
631679,SDF,BWI
156292,CVG,RDU
38118,STL,DAL
1008339,MEM,DTW
89817,PVD,BWI
251560,RNO,DEN
104210,EWR,ORF
964017,LAX,MRY
125933,ALB,EWR
6310,DAL,ABQ
427954,DTW,MBS
590931,ATL,DFW
184789,ASE,ORD
147699,YUM,PHX
877988,SJU,CLT
1037394,DSM,DCA
891169,ATL,IND
56320,MHT,MDW
609716,BUR,OAK
1029865,IAH,DTW
176521,LAS,FAT
339996,DAY,ATL
202524,EWR,MKE
371760,MCO,BWI
1037577,MLI,DTW
375429,HNL,SJC
887958,STL,DAL
103132,MCI,EWR
824668,BWI,ORD
711817,BTR,IAH
1042554,RST,MSP
638947,TPA,JAX
390798,JAN,DFW
399926,MLI,ORD
397185,FWA,DFW
595869,ATL,MIA
844541,SFO,PHX
657145,ONT,OAK
360764,JAX,ATL
640808,MDW,CMH
333188,ATL,MSY
150843,IAD,CLT
326121,ATL,CLE
775054,SBA,SFO
309549,SLC,JFK
67766,STL,TPA
939830,LGA,CAK
952946,PBI,ATL
536906,SEA,SFO
605100,BOS,PBI
235642,SJC,DEN
938009,DEN,DTW
448671,BTR,MEM
905546,LGA,BOS
596063,ATL,BDL
846175,LAS,IAD
219563,KOA,SFO
419838,DCA,BOS
799125,CIC,SFO
328458,PHF,ATL
431268,MEM,MSP
639304,BOI,LAS
908336,SAV,ATL
406460,ORD,PIT
784061,SLC,HDN
743353,ATL,CLT
638423,SAN,SMF
943580,DTW,ATL
677163,SAT,DAL
170375,ORD,SAT
696893,SMF,ABQ
670034,LAS,SNA
997696,CMH,BOS
710917,LFT,IAH
436444,MHT,DTW
362374,ATL,DTW
1003308,CLT,LGA
333675,ATL,BUF
201373,SAN,LAX
238404,ORD,LGA
848305,DCA,PHX
930036,MEM,ATL
919305,ORF,ATL
811567,JFK,SFO
645366,SDF,MDW
826278,ORD,MSP
753446,MKE,CVG
4235,MDW,MHT
340753,ATL,CHA
803200,EUG,SLC
506430,ATL,DFW
244226,IAD,SAN
237268,ORD,ATL
160639,RDU,LGA
362849,MSP,MDW
163121,JFK,DCA
653074,LAS,SNA
615390,PHX,SEA
151571,BTR,ATL
952936,MSP,MCO
664407,PIT,PHL
238461,MCI,ORD
608422,PHL,LAS
117775,IAH,LBB
809197,LAX,TUS
327748,TOL,ATL
867552,PHX,DFW
288987,SYR,DCA
577729,LGA,IAH
82996,RDU,BNA
272102,MSP,CLT
674066,RNO,PDX
699177,RDU,BHM
410309,ORD,PIA
719076,CLE,CMH
591172,BOI,SLC
888035,TPA,BWI
748733,CVG,JFK
317731,ATL,CLT
71770,BWI,JAX
880160,ORD,PHL
873257,CLT,IND
790718,SFO,SBA
962733,ITO,HNL
162502,LGA,CLT
955866,MCO,PHL
71351,ABQ,LAS
489391,BOS,MIA
970833,DAL,AUS
177452,SUN,SLC
20642,MDW,SAT
453163,PHL,DTW
102426,PDX,LAX
814091,LAX,ORD
356979,ATL,CLT
282883,CLT,BWI
261318,PIT,MCO
462376,BHM,DTW
332085,ATL,FWA
808335,BNA,SLC
283030,CLT,PVD
314893,HNL,ATL
1038229,DTW,CHS
72968,MCO,BWI
119811,LFT,IAH
936182,DEN,BNA
476362,MEM,JAN
889197,LAX,SJC
545382,SEA,RNO
448251,MSP,MOT
32691,HOU,MSY
866532,PHX,SAN
448681,BTR,MEM
628995,TPA,ALB
513593,ATL,DFW
250512,ORD,BOS
832466,EWR,DEN
42436,DAL,SAT
28325,RSW,MCO
582833,LAX,CLE
382169,SNA,SFO
567296,EWR,BOS
242239,ORD,LGA
292817,BDL,DCA
404167,ORD,XNA
931981,SNA,DEN
290002,PHX,SAN
649327,TUS,SAN
1013808,DEN,MSP
987048,ORD,GSP
105587,MSP,IAH
716141,IAH,CMH
717160,CLE,ATL
368632,PHF,BOS
746666,ORD,ABE
48060,SDF,MDW
895616,ATL,PNS
1028312,MCI,MSP
109209,EWR,GSO
761080,DAY,CVG
149803,STL,CLT
264329,FLL,LAS
993688,MIA,SDF
625089,MDW,STL
958467,ATL,MDW
981344,DFW,JAN
997309,MIA,XNA
42020,BOI,RNO
934154,DEN,PHL
813560,LAX,HNL
950609,MCO,IND
250475,PHX,ORD
532212,OGG,HNL
520502,TPA,MIA
477808,LAX,JFK
305525,ATL,JAN
626250,SMF,BUR
686721,OAK,TUS
1041667,IND,BDL
493499,BUR,DFW
75755,LAX,LAS
833137,JAX,ORD
868095,CLT,PBI
178916,DEN,PSC
779279,TUS,SLC
6925,LAS,SLC
1034244,MDT,MSP
873558,IAD,PHX
293175,DCA,LGA
1017380,MSP,DTW
1034373,GRB,DTW
591487,FLL,LAS
488280,MIA,LGA
740942,MDT,IAD
1024029,LAS,DTW
592428,HNL,ATL
462508,BHM,DTW
271459,BOS,CLT
923558,IND,ATL
438940,DTW,ROC
7938,PHX,TUL
745972,ORD,GSO
182836,PSP,LAX
237438,ORD,EWR
1039111,ROC,DTW
720382,IAH,CLT
501943,ORD,BOS
894512,BOS,ATL
543022,PHX,PDX
438960,MEM,MSP
328619,ATL,MEM
219636,KOA,SFO
228634,ORD,SJC
620702,HOU,MDW
469383,MEM,BNA
184302,SLC,HDN
246130,DEN,PSP
311705,LAX,SLC
106910,IAD,EWR
114962,LFT,IAH
261341,RDU,CLT
1020666,MEM,LAX
656783,MDW,MCO
947471,FLL,ATL
661239,SAT,PHX
653481,MDW,IND
27960,PHL,MHT
976533,SHV,DFW
238056,ORD,LGA
71278,TPA,RDU
356227,ATL,BWI
351032,BNA,DEN
712817,BRO,IAH
867365,OAK,PHX
466862,PIT,MSP
828272,DEN,MSP
130110,IAD,BOS
109932,EWR,RDU
944023,ATL,LGA
806407,FAT,SLC
583601,SAT,IAH
998163,BOS,DCA
912813,ATL,GPT
749089,CVG,TYS
818076,RDU,ORD
480714,DFW,RSW
18266,SJC,BUR
226316,DSM,DEN
191076,DEN,DRO
559875,JFK,HOU
299035,DEN,OKC
164716,BGR,CVG
172677,SLC,GEG
357903,ATL,STL
773473,SFO,MOD
488811,DFW,JAX
869600,IND,CLT
351263,LAX,DEN
875504,PHX,SAT
105714,SYR,EWR
929207,EVV,ATL
168834,OMA,CVG
435395,SLC,MSP
986376,ORD,GRB
413467,ORD,HPN
157666,CVG,BNA
612168,SAN,OAK
259112,CLT,RDU
997049,ORD,CMH
725446,CLE,DAY
866202,ONT,LAS
578982,AUS,IAH
31132,PHX,SNA
612759,TPA,MHT
654142,PHX,SJC
432408,MSP,FSD
250987,DEN,ONT
362302,TPA,ATL
618618,PHL,MCO
367480,ATL,CAK
887916,SNA,OAK
138469,YUM,LAS
949942,MSY,ATL
576213,SFO,IAH
635948,BUR,SJC
170797,MKE,CMH
736999,ATL,CLT
397006,DFW,GRK
684490,TPA,PHL
758544,CVG,BNA
237630,BIL,DEN
136705,IAD,GSP
254374,DEN,LAS
737604,PHX,PSP
884225,PHL,CLT
464162,MSP,LSE
124996,EWR,ORF
482776,JFK,DFW
875300,PHL,MIA
70421,PHX,PDX
503812,DFW,PHX
277015,GEG,PHX
823861,BWI,DEN
29061,ABQ,OAK
361433,LAX,ATL
431593,ATL,DTW
638011,PHX,BNA
557081,SMF,LGB
442021,FLL,MSP
213664,RDM,SLC
450218,DTW,SFO
962188,HNL,OGG
424442,DCA,MEM
426172,DTW,MSN
290909,MCO,CLT
460552,DTW,ALB
943000,LAS,FNT
665124,TPA,FLL
112038,EWR,SYR
793774,XNA,ATL
1013726,DTW,LGA
149284,DEN,ASE
493121,BNA,DFW
532688,OGG,HNL
788716,SLC,TUS
333655,ATL,BUF
46948,MDW,DEN
377465,HNL,ITO
6661,HRL,HOU
332954,ATL,ATW
902245,LAX,ATL
222314,IAD,ORD
471181,MEM,DSM
851422,SNA,LAS
256330,CLT,BWI
146443,CLT,MDT
983212,SGF,ORD
294896,ORD,LAS
794945,MKE,BWI
174226,MKE,CMH
774665,SLC,BTM
1040319,MSP,STL
1009732,PHL,DTW
857761,PHX,SAN
27063,LAX,SFO
168318,GRR,CVG
303758,LAS,CVG
222112,ORD,SFO
556859,JFK,RIC
431844,TPA,DTW
535616,FAI,ANC
970697,DFW,CVG
704943,IAH,CVG
358679,BUF,ATL
877563,PBI,DCA
729971,DRO,DEN
466050,RAP,MSP
715830,EWR,GSO
607901,MDW,BWI
634265,OAK,MDW
5834,ABQ,MCI
814809,ORD,SFO
554688,JFK,BOS
802171,PDX,MFR
621281,MCI,LAX
603367,RSW,LGA
599553,RNO,SLC
290780,LAS,MSP
642777,BUR,LAS
400644,ORD,BMI
1014776,MSP,FAR
765148,SLC,SGU
856483,PIT,PHL
409696,ORD,FWA
825275,OMA,DEN
221132,ORD,GRR
867383,ORD,LAS
440539,MEM,EWR
210396,SLC,BUR
227898,ORD,SEA
753758,CVG,CHA
676195,MDW,CLE
61326,BOI,SLC
839979,DFW,DEN
860929,MCO,PHL
516560,DFW,PSP
576806,CLE,LAX
336113,ROA,ATL
660500,OAK,SAN
